user,live_date,message_selector,classes,raw
petethelmangothkid,2023-11-23 17:29:05,,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""LUL"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/425618/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/425618/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/425618/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/425618/default/dark/3.0 4x""/></div></span></div></div></span>]"
Awesomepewp,2023-11-23 17:29:08,Happy Thanksgiving everyone ^^ hope you're all having a good day ,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Happy Thanksgiving everyone ^^ hope you're all having a good day </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""&lt;3"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/3.0 4x""/></div></span></div></div></span>]"
blazing_durandal,2023-11-23 17:29:09,Dental apointment ,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Dental apointment </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""LUL"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/425618/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/425618/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/425618/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/425618/default/dark/3.0 4x""/></div></span></div></div></span>]"
RegiTheGreat,2023-11-23 17:29:10,Picnics were canon,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Picnics were canon</span></span>]"
MoneySpice,2023-11-23 17:29:11, ,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""pokemonTatsugiri"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_2e3326821dfa49d984b2739e2747a720/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_2e3326821dfa49d984b2739e2747a720/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_2e3326821dfa49d984b2739e2747a720/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_2e3326821dfa49d984b2739e2747a720/default/dark/3.0 4x""/></div></span></div></div><span class=""text-fragment"" data-a-target=""chat-message-text""> </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""pokemonTatsugiri"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_2e3326821dfa49d984b2739e2747a720/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_2e3326821dfa49d984b2739e2747a720/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_2e3326821dfa49d984b2739e2747a720/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_2e3326821dfa49d984b2739e2747a720/default/dark/3.0 4x""/></div></span></div></div></span>]"
qwerty_cheese,2023-11-23 17:29:11,Oof,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Oof</span></span>]"
HotGrill68,2023-11-23 17:29:15,,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""WutFace"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/28087/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/28087/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/28087/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/28087/default/dark/3.0 4x""/></div></span></div></div></span>]"
RegiTheGreat,2023-11-23 17:29:16,=3,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">=3</span></span>]"
moon2COFFEE,2023-11-23 17:29:17,,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""LUL"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/425618/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/425618/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/425618/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/425618/default/dark/3.0 4x""/></div></span></div></div></span>]"
shinyklefki,2023-11-23 17:29:17,Dental appointment? In this economy?,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Dental appointment? In this economy?</span></span>]"
MannysMyName,2023-11-23 17:29:19,4KIDS,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">4KIDS</span></span>]"
pokierock2017,2023-11-23 17:29:19,a yard,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">a yard</span></span>]"
Hyprov,2023-11-23 17:29:20,,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""Jebaited"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/114836/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/114836/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/114836/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/114836/default/dark/3.0 4x""/></div></span></div></div></span>]"
pokierock2017,2023-11-23 17:29:23,,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""rooPog"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/305352848/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/305352848/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/305352848/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/305352848/default/dark/3.0 4x""/></div></span></div></div></span>]"
tysonwolf2k2,2023-11-23 17:29:23,,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""danRoll"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ffd1b48879354b5e82fb0878e9d70694/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ffd1b48879354b5e82fb0878e9d70694/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ffd1b48879354b5e82fb0878e9d70694/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ffd1b48879354b5e82fb0878e9d70694/default/dark/3.0 4x""/></div></span></div></div></span>]"
shinyklefki,2023-11-23 17:29:24,  ,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""catche13Smile"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ee3ff9166cee4fb6965d5246878e813e/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ee3ff9166cee4fb6965d5246878e813e/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ee3ff9166cee4fb6965d5246878e813e/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ee3ff9166cee4fb6965d5246878e813e/default/dark/3.0 4x""/></div></span></div></div><span class=""text-fragment"" data-a-target=""chat-message-text""> </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""catche13Smile"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ee3ff9166cee4fb6965d5246878e813e/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ee3ff9166cee4fb6965d5246878e813e/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ee3ff9166cee4fb6965d5246878e813e/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ee3ff9166cee4fb6965d5246878e813e/default/dark/3.0 4x""/></div></span></div></div><span class=""text-fragment"" data-a-target=""chat-message-text""> </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""catche13Smile"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ee3ff9166cee4fb6965d5246878e813e/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ee3ff9166cee4fb6965d5246878e813e/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ee3ff9166cee4fb6965d5246878e813e/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_ee3ff9166cee4fb6965d5246878e813e/default/dark/3.0 4x""/></div></span></div></div></span>]"
Awesomepewp,2023-11-23 17:29:24,,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""CoolCat"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/58127/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/58127/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/58127/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/58127/default/dark/3.0 4x""/></div></span></div></div></span>]"
FLASH_overlord,2023-11-23 17:29:26,awwww cute Meowth ,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">awwww cute Meowth </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""&lt;3"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/555555584/default/dark/3.0 4x""/></div></span></div></div></span>]"
RegiTheGreat,2023-11-23 17:29:27,pikapikachu,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">pikapikachu</span></span>]"
Umbreon125,2023-11-23 17:29:27,Here we go ,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Here we go </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""LUL"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/425618/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/425618/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/425618/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/425618/default/dark/3.0 4x""/></div></span></div></div></span>]"
zedders89,2023-11-23 17:29:27,[EXERTION],[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">[EXERTION]</span></span>]"
page_mast,2023-11-23 17:29:27,Yarn ,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Yarn </span><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""PogChamp"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/305954156/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/305954156/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/305954156/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/305954156/default/dark/3.0 4x""/></div></span></div></div></span>]"
GreenyTea,2023-11-23 17:29:28,"here it come, chat!",[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">here it come, chat!</span></span>]"
AngrOnline,2023-11-23 17:29:30,alright I'm ready,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">alright I'm ready</span></span>]"
EugeoJan_ANIME,2023-11-23 17:29:31,+1 acting,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">+1 acting</span></span>]"
qwerty_cheese,2023-11-23 17:29:31,College be like,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">College be like</span></span>]"
RegiTheGreat,2023-11-23 17:29:32,,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""DatSheffy"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/111700/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/111700/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/111700/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/111700/default/dark/3.0 4x""/></div></span></div></div></span>]"
Hyprov,2023-11-23 17:29:33,ITS TIME,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">ITS TIME</span></span>]"
cronosale,2023-11-23 17:29:36,HERE IT COMES,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">HERE IT COMES</span></span>]"
FourthJoy,2023-11-23 17:29:37,True,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">True</span></span>]"
UnForteBan_OnPokeFan,2023-11-23 17:29:37,doin ere,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">doin ere</span></span>]"
FLASH_overlord,2023-11-23 17:29:38,True ???,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">True ???</span></span>]"
Soanix,2023-11-23 17:29:38,This one LOL,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">This one LOL</span></span>]"
wetdounut,2023-11-23 17:29:39,TRUE,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">TRUE</span></span>]"
WormyTheButterfly,2023-11-23 17:29:39,true,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">true</span></span>]"
gordon_bombay,2023-11-23 17:29:40,7 feet,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">7 feet</span></span>]"
snowdan07,2023-11-23 17:29:41,True,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">True</span></span>]"
EchoChasm,2023-11-23 17:29:42,true,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">true</span></span>]"
DigiRangerScott94,2023-11-23 17:29:45,JIGGLYPUFF FROM ABOVE,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">JIGGLYPUFF FROM ABOVE</span></span>]"
RegiTheGreat,2023-11-23 17:29:45,,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""MrDestructoid"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/28/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/28/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/28/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/28/default/dark/3.0 4x""/></div></span></div></div></span>]"
cronosale,2023-11-23 17:29:47,TRUE,[[]],"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">TRUE</span></span>]"
