user,live_date,message_selector,classes,rawText,raw
Lolotak_,2023-11-23 15:44:37,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
AndreiMonty,2023-11-23 15:44:37,Copium PAID ACTORS,[[]],Copium PAID ACTORS,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Copium PAID ACTORS</span></span>]"
tortilladesatan,2023-11-23 15:44:37,PAID ACTOR 󠀀,[[]],PAID ACTOR 󠀀,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">PAID ACTOR 󠀀</span></span>]"
Aleixst13,2023-11-23 15:44:37,VAYA COPIUM,[[]],VAYA COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">VAYA COPIUM</span></span>]"
munozt2,2023-11-23 15:44:37,COPIUM COPIUM COPIUM,[[]],COPIUM COPIUM COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM COPIUM COPIUM</span></span>]"
secondparadox,2023-11-23 15:44:37,KEK,[[]],KEK,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">KEK</span></span>]"
DermonStorm,2023-11-23 15:44:37,Copium Copium,[[]],Copium Copium,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Copium Copium</span></span>]"
peepoclown____,2023-11-23 15:44:37,coña?,[[]],coña?,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">coña?</span></span>]"
DemianC23,2023-11-23 15:44:37,Clueless,[[]],Clueless,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Clueless</span></span>]"
okiasz,2023-11-23 15:44:37,Experto en illojuan xokasTalk,[[]],Experto en illojuan xokasTalk,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Experto en illojuan xokasTalk</span></span>]"
freddychupon_,2023-11-23 15:44:37,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
i28lune,2023-11-23 15:44:37,xokasTalk Copium 󠀀,[[]],xokasTalk Copium 󠀀,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">xokasTalk Copium 󠀀</span></span>]"
Gerardo_de_Birria,2023-11-23 15:44:37,Copium,[[]],Copium,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Copium</span></span>]"
guillermofl1530,2023-11-23 15:44:38,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
negritoojosclaros8,2023-11-23 15:44:38,Paid actor,[[]],Paid actor,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Paid actor</span></span>]"
ROSALIAPORRO,2023-11-23 15:44:38,EXPERTO EN ILLOJUAN Alarma,[[]],EXPERTO EN ILLOJUAN Alarma,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">EXPERTO EN ILLOJUAN Alarma</span></span>]"
mystic__boo,2023-11-23 15:44:38,lmao Q VA,[[]],lmao Q VA,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">lmao Q VA</span></span>]"
AndreiMonty,2023-11-23 15:44:39,Copium PAID ACTORS,[[]],Copium PAID ACTORS,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Copium PAID ACTORS</span></span>]"
LuisitooBy2007,2023-11-23 15:44:39,Paid actor,[[]],Paid actor,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Paid actor</span></span>]"
renatoctmrenato,2023-11-23 15:44:39,si hombre Copium,[[]],si hombre Copium,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">si hombre Copium</span></span>]"
nowiwii,2023-11-23 15:44:39,PAID ACTOR,[[]],PAID ACTOR,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">PAID ACTOR</span></span>]"
lultima_,2023-11-23 15:44:39,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
criscoltrane,2023-11-23 15:44:39,COPIUM 󠀀,[[]],COPIUM 󠀀,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM 󠀀</span></span>]"
Dikeido1999,2023-11-23 15:44:39,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
Francoss,2023-11-23 15:44:39,AD,[[]],AD,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">AD</span></span>]"
valeboing,2023-11-23 15:44:39,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
zenshahh,2023-11-23 15:44:39,Paid actor,[[]],Paid actor,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Paid actor</span></span>]"
pitugerarditu,2023-11-23 15:44:39,Copium,[[]],Copium,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Copium</span></span>]"
QuinquiSupport,2023-11-23 15:44:39,PAID ACTOR,[[]],PAID ACTOR,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">PAID ACTOR</span></span>]"
Hunter02YT,2023-11-23 15:44:39,PAID ACTOR,[[]],PAID ACTOR,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">PAID ACTOR</span></span>]"
ayerestuveaqui,2023-11-23 15:44:39,paid actor,[[]],paid actor,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">paid actor</span></span>]"
Resendez7,2023-11-23 15:44:39,PAID ACTOR,[[]],PAID ACTOR,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">PAID ACTOR</span></span>]"
mishagato17,2023-11-23 15:44:40,KEK,[[]],KEK,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">KEK</span></span>]"
thealex_200,2023-11-23 15:44:40,Copium paid actor,[[]],Copium paid actor,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Copium paid actor</span></span>]"
israelvalad,2023-11-23 15:44:40,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
stefan_kitsune,2023-11-23 15:44:40,no sé yo eh,[[]],no sé yo eh,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">no sé yo eh</span></span>]"
jlv_247,2023-11-23 15:44:40,Que si Juan que si,[[]],Que si Juan que si,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Que si Juan que si</span></span>]"
xeaarny,2023-11-23 15:44:40,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
diegozj_,2023-11-23 15:44:40,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
Gitano_Colombiano,2023-11-23 15:44:40,COPIUM ⚠️ overdose,[[]],COPIUM ⚠️ overdose,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM ⚠️ overdose</span></span>]"
ainhoabirrita,2023-11-23 15:44:40,coña?,[[]],coña?,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">coña?</span></span>]"
Spiza_12,2023-11-23 15:44:40,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
POLLICAPELUA,2023-11-23 15:44:40,VICTOR PAID ACTOR,[[]],VICTOR PAID ACTOR,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">VICTOR PAID ACTOR</span></span>]"
samuel_juj,2023-11-23 15:44:40,PAID ACTOR 100% EL COCAS,[[]],PAID ACTOR 100% EL COCAS,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">PAID ACTOR 100% EL COCAS</span></span>]"
seviseed,2023-11-23 15:44:40,cuanto le pagaste? @IlloJuan,[[]],cuanto le pagaste? @IlloJuan,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">cuanto le pagaste? </span><span class=""mention-fragment"" data-a-target=""chat-message-mention"">@IlloJuan</span></span>]"
CheManux,2023-11-23 15:44:40,"De Masi te creo, pero de Juan? mmm",[[]],"De Masi te creo, pero de Juan? mmm","[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">De Masi te creo, pero de Juan? mmm</span></span>]"
deathspirit7,2023-11-23 15:44:40,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
erobb254,2023-11-23 15:44:40,AD,[[]],AD,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">AD</span></span>]"
B1N_cL,2023-11-23 15:44:40,PAID ACTORS,[[]],PAID ACTORS,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">PAID ACTORS</span></span>]"
dario_garcia_,2023-11-23 15:44:40,REAL DE QUEEEE @illojuan,[[]],REAL DE QUEEEE @illojuan,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">REAL DE QUEEEE </span><span class=""mention-fragment"" data-a-target=""chat-message-mention"">@illojuan</span></span>]"
mikalays,2023-11-23 15:44:40,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
JhonxAlex,2023-11-23 15:44:40,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
enriquews725,2023-11-23 15:44:40,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
XDARII0,2023-11-23 15:44:40,PAID ACTORS,[[]],PAID ACTORS,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">PAID ACTORS</span></span>]"
Ironboy_Total,2023-11-23 15:44:41,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
Rafick,2023-11-23 15:44:41,Copium,[[]],Copium,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Copium</span></span>]"
Castell_015,2023-11-23 15:44:41,paid actor,[[]],paid actor,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">paid actor</span></span>]"
miigueelzzz,2023-11-23 15:44:41,COPIUM 󠀀,[[]],COPIUM 󠀀,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM 󠀀</span></span>]"
mrweonsitoo,2023-11-23 15:44:41,jijiji,[[]],jijiji,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">jijiji</span></span>]"
Dirklay,2023-11-23 15:44:41,COPIUM 󠀀,[[]],COPIUM 󠀀,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM 󠀀</span></span>]"
Ceruzzh,2023-11-23 15:44:41,no mientas COPIUM,[[]],no mientas COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">no mientas COPIUM</span></span>]"
rex99028,2023-11-23 15:44:41,Currando????,[[]],Currando????,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Currando????</span></span>]"
sofi_ackerman,2023-11-23 15:44:41,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
carlosbntz0,2023-11-23 15:44:41,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
NachoBomba,2023-11-23 15:44:41,Como se defienden entre masones,[[]],Como se defienden entre masones,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">Como se defienden entre masones</span></span>]"
RDskyS2,2023-11-23 15:44:41,mentira,[[]],mentira,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">mentira</span></span>]"
SantiesPain,2023-11-23 15:44:42,COPIUM Currando dice 󠀀,[[]],COPIUM Currando dice 󠀀,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM Currando dice 󠀀</span></span>]"
Quaker_S,2023-11-23 15:44:42, la publi,[[]], la publi,"[<span class="""" data-a-target=""chat-line-message-body""><div class=""chat-line__message--emote-button"" data-test-selector=""emote-button""><div class=""InjectLayout-sc-1i43xsx-0 jbmPmA""><span data-a-target=""emote-name""><div class=""Layout-sc-1xcs6mc-0 eRdKzO chat-image__container""><img alt=""illojuanSleep"" class=""chat-image chat-line__message--emote"" src=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_15a5f9ec64a3477693cf13f8f9c6843a/default/dark/1.0"" srcset=""https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_15a5f9ec64a3477693cf13f8f9c6843a/default/dark/1.0 1x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_15a5f9ec64a3477693cf13f8f9c6843a/default/dark/2.0 2x,https://static-cdn.jtvnw.net/emoticons/v2/emotesv2_15a5f9ec64a3477693cf13f8f9c6843a/default/dark/3.0 4x""/></div></span></div></div><span class=""text-fragment"" data-a-target=""chat-message-text""> la publi</span></span>]"
oluna_18,2023-11-23 15:44:42,el fokas,[[]],el fokas,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">el fokas</span></span>]"
samueldmb1,2023-11-23 15:44:42,COPIUM,[[]],COPIUM,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">COPIUM</span></span>]"
marcozg31,2023-11-23 15:44:42,que va,[[]],que va,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">que va</span></span>]"
king_kroos,2023-11-23 15:44:42,jdjdjd quueeep,[[]],jdjdjd quueeep,"[<span class="""" data-a-target=""chat-line-message-body""><span class=""text-fragment"" data-a-target=""chat-message-text"">jdjdjd quueeep</span></span>]"
